"","FCT_TOPIC","FCT_HORIZON","FCT_SOURCE","TIME_PERIOD","OBS_VALUE","TRUE_VALUE","ERR_VALUE"
"7739","RGDP",1,"039",2017 Q4,1.8,3.79,1.99
"7740","RGDP",1,"039",2018 Q1,1.8,3.57,1.77
"7741","RGDP",1,"039",2018 Q2,1.7,3.61,1.91
"7742","RGDP",1,"041",1999 Q4,2.3,4.95,2.65
"7743","RGDP",1,"041",2000 Q1,2.6,6.14,3.54
"7744","RGDP",1,"041",2000 Q2,2.9,5.54,2.64
"7745","RGDP",1,"041",2000 Q3,3,5.04,2.04
"7746","RGDP",1,"041",2000 Q4,3.2,4.47,1.27
"7747","RGDP",1,"041",2001 Q1,3.3,7.22,3.92
"7748","RGDP",1,"041",2001 Q2,3.4,6.97,3.57
"7749","RGDP",1,"041",2001 Q3,3,6.62,3.62
"7750","RGDP",1,"041",2001 Q4,2.5,6.42,3.92
"7751","RGDP",1,"041",2002 Q1,2.4,2.78,0.38
"7752","RGDP",1,"041",2002 Q2,1.4,3.52,2.12
"7753","RGDP",1,"041",2002 Q3,1.4,4.06,2.66
"7754","RGDP",1,"041",2002 Q4,2.1,3.28,1.18
"7755","RGDP",1,"041",2003 Q1,2.8,3.06,0.26
"7756","RGDP",1,"041",2003 Q2,1.7,2.21,0.51
"7757","RGDP",1,"041",2003 Q3,1.5,2.8,1.3
"7758","RGDP",1,"041",2003 Q4,1.2,3.11,1.91
"7759","RGDP",1,"041",2004 Q1,0.8,4.05,3.25
"7760","RGDP",1,"041",2004 Q2,1.4,4.92,3.52
"7761","RGDP",1,"041",2004 Q3,2.1,3.76,1.66
"7762","RGDP",1,"041",2004 Q4,1.7,4,2.3
"7763","RGDP",1,"041",2005 Q1,2,2.95,0.95
"7764","RGDP",1,"041",2005 Q2,2.1,3.82,1.72
"7765","RGDP",1,"041",2005 Q3,1.8,3.57,1.77
"7766","RGDP",1,"041",2005 Q4,1.9,3.69,1.79
"7767","RGDP",1,"041",2006 Q1,1.6,5.41,3.81
"7768","RGDP",1,"041",2006 Q2,1.6,4.64,3.04
"7769","RGDP",1,"041",2006 Q3,1.8,5.07,3.27
"7770","RGDP",1,"041",2006 Q4,1.9,5.37,3.47
"7771","RGDP",1,"041",2007 Q1,2,6.33,4.33
"7772","RGDP",1,"041",2007 Q2,2.1,5.74,3.64
"7773","RGDP",1,"041",2007 Q4,2.1,5.27,3.17
"7774","RGDP",1,"041",2008 Q1,2.2,3.93,1.73
"7775","RGDP",1,"041",2008 Q2,2,4.08,2.08
"7776","RGDP",1,"041",2008 Q3,1.7,2.85,1.15
"7777","RGDP",1,"041",2008 Q4,1.4,-0.14,-1.54
"7778","RGDP",1,"041",2009 Q1,1.2,-3.42,-4.62
"7779","RGDP",1,"041",2009 Q2,0.2,-4.32,-4.52
"7780","RGDP",1,"041",2009 Q3,-1.6,-2.77,-1.17
"7781","RGDP",1,"041",2009 Q4,-2,-0.66,1.34
"7782","RGDP",1,"041",2010 Q1,-0.7,1.65,2.35
"7783","RGDP",1,"041",2010 Q2,0.9,3.09,2.19
"7784","RGDP",1,"041",2010 Q3,1.3,3.25,1.95
"7785","RGDP",1,"041",2010 Q4,1.4,3.02,1.62
"7786","RGDP",1,"041",2011 Q1,1.4,4.16,2.76
"7787","RGDP",1,"041",2011 Q2,1.4,3.11,1.71
"7788","RGDP",1,"041",2011 Q3,1.4,2.57,1.17
"7789","RGDP",1,"041",2011 Q4,1.6,1.33,-0.27
"7790","RGDP",1,"041",2012 Q1,1.7,1.19,-0.51
"7791","RGDP",1,"041",2012 Q2,1.1,0.04,-1.06
"7792","RGDP",1,"041",2012 Q3,-0.5,0.24,0.74
"7793","RGDP",1,"041",2012 Q4,0.8,0.09,-0.71
"7794","RGDP",1,"042",1999 Q4,2,4.95,2.95
"7795","RGDP",1,"042",2000 Q1,2.4,6.14,3.74
"7796","RGDP",1,"042",2000 Q2,3.2,5.54,2.34
"7797","RGDP",1,"042",2000 Q3,3,5.04,2.04
"7798","RGDP",1,"042",2000 Q4,3.3,4.47,1.17
"7799","RGDP",1,"042",2001 Q2,2.7,6.97,4.27
"7800","RGDP",1,"042",2001 Q3,2.5,6.62,4.12
"7801","RGDP",1,"042",2001 Q4,2.5,6.42,3.92
"7802","RGDP",1,"042",2002 Q1,1.9,2.78,0.88
"7803","RGDP",1,"042",2002 Q2,0.7,3.52,2.82
"7804","RGDP",1,"042",2002 Q3,1.6,4.06,2.46
"7805","RGDP",1,"042",2002 Q4,2.6,3.28,0.68
"7806","RGDP",1,"042",2003 Q1,2.6,3.06,0.46
"7807","RGDP",1,"042",2003 Q2,1.7,2.21,0.51
"7808","RGDP",1,"042",2003 Q3,1.1,2.8,1.7
"7809","RGDP",1,"042",2004 Q1,1.485,4.05,2.565
"7810","RGDP",1,"042",2004 Q2,1.6,4.92,3.32
"7811","RGDP",1,"042",2004 Q3,2,3.76,1.76
"7812","RGDP",1,"042",2004 Q4,2,4,2
"7813","RGDP",1,"042",2005 Q1,2,2.95,0.95
"7814","RGDP",1,"042",2005 Q2,1.9,3.82,1.92
"7815","RGDP",1,"042",2005 Q3,1.5,3.57,2.07
"7816","RGDP",1,"042",2005 Q4,1.8,3.69,1.89
"7817","RGDP",1,"042",2006 Q2,1.5,4.64,3.14
"7818","RGDP",1,"042",2006 Q3,1.7,5.07,3.37
"7819","RGDP",1,"042",2006 Q4,2,5.37,3.37
"7820","RGDP",1,"042",2007 Q3,2,5.78,3.78
"7821","RGDP",1,"042",2007 Q4,2.1,5.27,3.17
"7822","RGDP",1,"042",2008 Q1,2.5,3.93,1.43
"7823","RGDP",1,"042",2008 Q2,2.1,4.08,1.98
"7824","RGDP",1,"042",2008 Q3,1.5,2.85,1.35
"7825","RGDP",1,"042",2008 Q4,1.2,-0.14,-1.34
"7826","RGDP",1,"042",2009 Q1,0.8,-3.42,-4.22
"7827","RGDP",1,"042",2009 Q2,-0.3,-4.32,-4.02
"7828","RGDP",1,"042",2009 Q3,-2.1,-2.77,-0.67
"7829","RGDP",1,"042",2009 Q4,-2,-0.66,1.34
"7830","RGDP",1,"042",2010 Q1,-0.2,1.65,1.85
"7831","RGDP",1,"042",2010 Q2,1.4,3.09,1.69
"7832","RGDP",1,"042",2010 Q3,1.6,3.25,1.65
"7833","RGDP",1,"042",2010 Q4,1.4,3.02,1.62
"7834","RGDP",1,"042",2011 Q2,1.4,3.11,1.71
"7835","RGDP",1,"042",2011 Q3,1.5,2.57,1.07
"7836","RGDP",1,"042",2011 Q4,1.5,1.33,-0.17
"7837","RGDP",1,"042",2012 Q1,1.4,1.19,-0.21
"7838","RGDP",1,"042",2012 Q2,0.3,0.04,-0.26
"7839","RGDP",1,"042",2012 Q4,0.2,0.09,-0.11
"7840","RGDP",1,"042",2013 Q2,-0.2,1.04,1.24
"7841","RGDP",1,"042",2013 Q3,-0.3,1.6,1.9
"7842","RGDP",1,"042",2014 Q3,1,2.35,1.35
"7843","RGDP",1,"042",2015 Q3,1,4.07,3.07
"7844","RGDP",1,"042",2015 Q4,1.7,4.17,2.47
"7845","RGDP",1,"042",2016 Q1,1.7,2.89,1.19
"7846","RGDP",1,"042",2016 Q2,1.8,3.26,1.46
"7847","RGDP",1,"047",1999 Q3,2,4.53,2.53
"7848","RGDP",1,"047",1999 Q4,2,4.95,2.95
"7849","RGDP",1,"047",2000 Q2,2.9,5.54,2.64
"7850","RGDP",1,"047",2000 Q3,3,5.04,2.04
"7851","RGDP",1,"047",2002 Q1,1.8,2.78,0.98
"7852","RGDP",1,"047",2002 Q2,0.6,3.52,2.92
"7853","RGDP",1,"047",2002 Q3,1,4.06,3.06
"7854","RGDP",1,"047",2002 Q4,1.9,3.28,1.38
"7855","RGDP",1,"047",2003 Q1,2,3.06,1.06
"7856","RGDP",1,"047",2003 Q2,1.3,2.21,0.91
"7857","RGDP",1,"047",2003 Q3,1.3,2.8,1.5
"7858","RGDP",1,"047",2003 Q4,0.9,3.11,2.21
"7859","RGDP",1,"047",2004 Q1,0.8,4.05,3.25
"7860","RGDP",1,"047",2004 Q2,1.3,4.92,3.62
"7861","RGDP",1,"047",2004 Q3,1.6,3.76,2.16
"7862","RGDP",1,"047",2004 Q4,1.5,4,2.5
"7863","RGDP",1,"047",2005 Q1,1.3,2.95,1.65
"7864","RGDP",1,"047",2005 Q2,1.3,3.82,2.52
"7865","RGDP",1,"047",2005 Q3,1.4,3.57,2.17
"7866","RGDP",1,"047",2005 Q4,1.7,3.69,1.99
"7867","RGDP",1,"047",2006 Q1,1.1,5.41,4.31
"7868","RGDP",1,"047",2006 Q2,1.3,4.64,3.34
"7869","RGDP",1,"047",2006 Q3,1.7,5.07,3.37
"7870","RGDP",1,"047",2006 Q4,2.3,5.37,3.07
"7871","RGDP",1,"047",2007 Q1,1.9,6.33,4.43
"7872","RGDP",1,"047",2007 Q2,1.5,5.74,4.24
"7873","RGDP",1,"047",2007 Q3,1.4,5.78,4.38
"7874","RGDP",1,"047",2007 Q4,1.7,5.27,3.57
"7875","RGDP",1,"047",2008 Q1,2.3,3.93,1.63
"7876","RGDP",1,"047",2008 Q2,2.6,4.08,1.48
"7877","RGDP",1,"047",2008 Q3,1.5,2.85,1.35
"7878","RGDP",1,"047",2008 Q4,1.2,-0.14,-1.34
"7879","RGDP",1,"047",2009 Q1,0.6,-3.42,-4.02
"7880","RGDP",1,"047",2009 Q2,0.2,-4.32,-4.52
"7881","RGDP",1,"047",2009 Q3,-1.1,-2.77,-1.67
"7882","RGDP",1,"047",2009 Q4,-1.6,-0.66,0.94
"7883","RGDP",1,"047",2010 Q1,0.3,1.65,1.35
"7884","RGDP",1,"047",2010 Q3,0.4,3.25,2.85
"7885","RGDP",1,"047",2010 Q4,0.9,3.02,2.12
"7886","RGDP",1,"047",2011 Q1,0.6,4.16,3.56
"7887","RGDP",1,"047",2011 Q2,0.7,3.11,2.41
"7888","RGDP",1,"047",2011 Q3,0.8,2.57,1.77
"7889","RGDP",1,"047",2011 Q4,1.5,1.33,-0.17
"7890","RGDP",1,"047",2012 Q1,1.3,1.19,-0.11
"7891","RGDP",1,"047",2012 Q2,0.7,0.04,-0.66
"7892","RGDP",1,"047",2012 Q3,-0.1,0.24,0.34
"7893","RGDP",1,"047",2012 Q4,0,0.09,0.09
"7894","RGDP",1,"047",2013 Q1,-0.16,-0.48,-0.32
"7895","RGDP",1,"047",2013 Q2,-0.04,1.04,1.08
"7896","RGDP",1,"047",2013 Q3,-0.5,1.6,2.1
"7897","RGDP",1,"047",2013 Q4,-0.1,1.68,1.78
"7898","RGDP",1,"047",2014 Q1,0.33,2.87,2.54
"7899","RGDP",1,"047",2014 Q2,0.6,2.04,1.44
"7900","RGDP",1,"047",2014 Q3,0.9,2.35,1.45
"7901","RGDP",1,"047",2014 Q4,1.1,2.7,1.6
"7902","RGDP",1,"047",2015 Q1,1.1,3.51,2.41
"7903","RGDP",1,"047",2015 Q2,0.9,4.03,3.13
"7904","RGDP",1,"047",2015 Q3,1.3,4.07,2.77
"7905","RGDP",1,"047",2015 Q4,2,4.17,2.17
"7906","RGDP",1,"047",2016 Q1,2.1,2.89,0.79
"7907","RGDP",1,"047",2016 Q2,1.6,3.26,1.66
"7908","RGDP",1,"047",2017 Q4,1.2,3.79,2.59
"7909","RGDP",1,"047",2018 Q1,1.6,3.57,1.97
"7910","RGDP",1,"048",1999 Q4,2.5,4.95,2.45
"7911","RGDP",1,"048",2000 Q1,2.6,6.14,3.54
"7912","RGDP",1,"048",2000 Q3,3.7,5.04,1.34
"7913","RGDP",1,"048",2000 Q4,3.6,4.47,0.87
"7914","RGDP",1,"048",2001 Q1,3.5,7.22,3.72
"7915","RGDP",1,"048",2001 Q2,2.9,6.97,4.07
"7916","RGDP",1,"048",2001 Q3,2.6,6.62,4.02
"7917","RGDP",1,"048",2001 Q4,2.1,6.42,4.32
"7918","RGDP",1,"048",2002 Q2,1.5,3.52,2.02
"7919","RGDP",1,"048",2002 Q3,2.1,4.06,1.96
"7920","RGDP",1,"048",2002 Q4,2,3.28,1.28
"7921","RGDP",1,"048",2003 Q1,2.4,3.06,0.66
"7922","RGDP",1,"048",2003 Q2,1.6,2.21,0.61
"7923","RGDP",1,"048",2003 Q4,1,3.11,2.11
"7924","RGDP",1,"048",2004 Q2,1.4,4.92,3.52
"7925","RGDP",1,"048",2004 Q4,1.7,4,2.3
"7926","RGDP",1,"048",2005 Q1,2.1,2.95,0.85
"7927","RGDP",1,"048",2005 Q2,2.2,3.82,1.62
"7928","RGDP",1,"048",2005 Q4,1.9,3.69,1.79
"7929","RGDP",1,"048",2006 Q1,2,5.41,3.41
"7930","RGDP",1,"048",2007 Q2,2.1,5.74,3.64
"7931","RGDP",1,"048",2007 Q3,2.1,5.78,3.68
"7932","RGDP",1,"048",2007 Q4,2.4,5.27,2.87
"7933","RGDP",1,"048",2008 Q1,2.6,3.93,1.33
"7934","RGDP",1,"048",2008 Q2,2.7,4.08,1.38
"7935","RGDP",1,"048",2008 Q3,2.6,2.85,0.25
"7936","RGDP",1,"048",2008 Q4,1.8,-0.14,-1.94
"7937","RGDP",1,"048",2009 Q1,2.2,-3.42,-5.62
"7938","RGDP",1,"048",2009 Q2,0.7,-4.32,-5.02
"7939","RGDP",1,"048",2009 Q3,-0.4,-2.77,-2.37
"7940","RGDP",1,"048",2010 Q1,-1.2,1.65,2.85
"7941","RGDP",1,"048",2010 Q2,1,3.09,2.09
"7942","RGDP",1,"048",2010 Q3,0.2,3.25,3.05
"7943","RGDP",1,"048",2010 Q4,1.1,3.02,1.92
"7944","RGDP",1,"048",2011 Q1,1.3,4.16,2.86
"7945","RGDP",1,"048",2011 Q2,1.6,3.11,1.51
"7946","RGDP",1,"048",2011 Q3,1.5,2.57,1.07
"7947","RGDP",1,"048",2011 Q4,1.3,1.33,0.03
"7948","RGDP",1,"048",2012 Q1,1.3,1.19,-0.11
"7949","RGDP",1,"048",2012 Q2,0.8,0.04,-0.76
"7950","RGDP",1,"048",2012 Q3,-0.2,0.24,0.44
"7951","RGDP",1,"048",2013 Q1,0.1,-0.48,-0.58
"7952","RGDP",1,"048",2013 Q2,-0.2,1.04,1.24
"7953","RGDP",1,"048",2013 Q3,-0.3,1.6,1.9
"7954","RGDP",1,"048",2013 Q4,0.3,1.68,1.38
"7955","RGDP",1,"048",2014 Q2,1,2.04,1.04
"7956","RGDP",1,"048",2014 Q3,1.1,2.35,1.25
"7957","RGDP",1,"048",2014 Q4,1.4,2.7,1.3
"7958","RGDP",1,"048",2015 Q1,1.6,3.51,1.91
"7959","RGDP",1,"048",2015 Q2,1.3,4.03,2.73
"7960","RGDP",1,"048",2015 Q3,1.5,4.07,2.57
"7961","RGDP",1,"048",2016 Q1,2,2.89,0.89
"7962","RGDP",1,"048",2016 Q2,1.8,3.26,1.46
"7963","RGDP",1,"048",2016 Q3,1.8,2.17,0.37
"7964","RGDP",1,"048",2016 Q4,2,2.22,0.22
"7965","RGDP",1,"048",2017 Q1,1.9,3.35,1.45
"7966","RGDP",1,"048",2017 Q2,1.6,2.95,1.35
"7967","RGDP",1,"048",2017 Q3,1.5,3.93,2.43
"7968","RGDP",1,"048",2017 Q4,1.5,3.79,2.29
"7969","RGDP",1,"048",2018 Q1,1.4,3.57,2.17
"7970","RGDP",1,"048",2018 Q2,1.7,3.61,1.91
"7971","RGDP",1,"049",2000 Q2,2.8,5.54,2.74
"7972","RGDP",1,"049",2000 Q3,3.1,5.04,1.94
"7973","RGDP",1,"049",2001 Q3,2.5,6.62,4.12
"7974","RGDP",1,"049",2001 Q4,2.1,6.42,4.32
"7975","RGDP",1,"049",2002 Q1,1.7,2.78,1.08
"7976","RGDP",1,"049",2002 Q4,2.2,3.28,1.08
"7977","RGDP",1,"049",2003 Q2,1.7,2.21,0.51
"7978","RGDP",1,"049",2004 Q2,2.3,4.92,2.62
"7979","RGDP",1,"049",2004 Q3,3,3.76,0.76
"7980","RGDP",1,"049",2005 Q1,2.5,2.95,0.45
"7981","RGDP",1,"049",2005 Q3,1.5,3.57,2.07
"7982","RGDP",1,"049",2006 Q2,1.7,4.64,2.94
"7983","RGDP",1,"049",2010 Q2,1.3,3.09,1.79
"7984","RGDP",1,"049",2011 Q4,2.1,1.33,-0.77
"7985","RGDP",1,"049",2012 Q1,1.6,1.19,-0.41
"7986","RGDP",1,"049",2012 Q4,-0.6,0.09,0.69
"7987","RGDP",1,"049",2013 Q3,-0.2,1.6,1.8
"7988","RGDP",1,"049",2013 Q4,0.1,1.68,1.58
"7989","RGDP",1,"049",2014 Q1,0.5,2.87,2.37
"7990","RGDP",1,"049",2015 Q2,0.4,4.03,3.63
"7991","RGDP",1,"049",2015 Q3,1,4.07,3.07
"7992","RGDP",1,"049",2015 Q4,1.8,4.17,2.37
"7993","RGDP",1,"049",2016 Q1,1.9,2.89,0.99
"7994","RGDP",1,"049",2016 Q2,1.9,3.26,1.36
"7995","RGDP",1,"049",2016 Q3,1.8,2.17,0.37
"7996","RGDP",1,"049",2016 Q4,1.6,2.22,0.62
"7997","RGDP",1,"049",2017 Q1,0.9,3.35,2.45
"7998","RGDP",1,"049",2017 Q2,1.3,2.95,1.65
"7999","RGDP",1,"049",2017 Q3,1.4,3.93,2.53
"8000","RGDP",1,"049",2017 Q4,1.4,3.79,2.39
"8001","RGDP",1,"049",2018 Q1,1.5,3.57,2.07
"8002","RGDP",1,"049",2018 Q2,1.8,3.61,1.81
"8003","RGDP",1,"052",1999 Q3,2.5,4.53,2.03
"8004","RGDP",1,"052",2000 Q1,2.5,6.14,3.64
"8005","RGDP",1,"052",2000 Q2,2.9,5.54,2.64
"8006","RGDP",1,"052",2001 Q2,3,6.97,3.97
"8007","RGDP",1,"052",2001 Q4,1.8,6.42,4.62
"8008","RGDP",1,"052",2002 Q3,1,4.06,3.06
"8009","RGDP",1,"052",2002 Q4,2.2,3.28,1.08
"8010","RGDP",1,"052",2003 Q1,2.9,3.06,0.16
"8011","RGDP",1,"052",2003 Q2,1.6,2.21,0.61
"8012","RGDP",1,"052",2003 Q3,1.3,2.8,1.5
"8013","RGDP",1,"052",2003 Q4,1.1,3.11,2.01
"8014","RGDP",1,"052",2004 Q1,0.6,4.05,3.45
"8015","RGDP",1,"052",2004 Q2,1.4,4.92,3.52
"8016","RGDP",1,"052",2004 Q4,1.4,4,2.6
"8017","RGDP",1,"052",2005 Q1,2,2.95,0.95
"8018","RGDP",1,"052",2005 Q2,2.1,3.82,1.72
"8019","RGDP",1,"052",2005 Q3,2.1,3.57,1.47
"8020","RGDP",1,"052",2005 Q4,2.2,3.69,1.49
"8021","RGDP",1,"052",2006 Q1,1.3,5.41,4.11
"8022","RGDP",1,"052",2006 Q2,1.4,4.64,3.24
"8023","RGDP",1,"052",2006 Q3,2,5.07,3.07
"8024","RGDP",1,"052",2007 Q2,1.8,5.74,3.94
"8025","RGDP",1,"052",2007 Q3,1.6,5.78,4.18
"8026","RGDP",1,"052",2007 Q4,1.8,5.27,3.47
"8027","RGDP",1,"052",2008 Q1,2.3,3.93,1.63
"8028","RGDP",1,"052",2008 Q2,1.8,4.08,2.28
"8029","RGDP",1,"052",2008 Q3,1.1,2.85,1.75
"8030","RGDP",1,"052",2008 Q4,0.9,-0.14,-1.04
"8031","RGDP",1,"052",2009 Q1,0.7,-3.42,-4.12
"8032","RGDP",1,"052",2009 Q2,-0.5,-4.32,-3.82
"8033","RGDP",1,"052",2009 Q3,-2.9,-2.77,0.13
"8034","RGDP",1,"052",2009 Q4,-3,-0.66,2.34
"8035","RGDP",1,"052",2010 Q1,-0.2,1.65,1.85
"8036","RGDP",1,"052",2010 Q2,1.1,3.09,1.99
"8037","RGDP",1,"052",2010 Q3,1.4,3.25,1.85
"8038","RGDP",1,"052",2010 Q4,1,3.02,2.02
"8039","RGDP",1,"052",2011 Q1,1.2,4.16,2.96
"8040","RGDP",1,"052",2011 Q2,1.1,3.11,2.01
"8041","RGDP",1,"052",2011 Q3,1.5,2.57,1.07
"8042","RGDP",1,"052",2011 Q4,1.6,1.33,-0.27
"8043","RGDP",1,"052",2012 Q1,1.4,1.19,-0.21
"8044","RGDP",1,"052",2012 Q2,0.5,0.04,-0.46
"8045","RGDP",1,"052",2012 Q3,0.6,0.24,-0.36
"8046","RGDP",1,"052",2012 Q4,0.5,0.09,-0.41
"8047","RGDP",1,"052",2013 Q1,-0.2,-0.48,-0.28
"8048","RGDP",1,"052",2013 Q2,0.2,1.04,0.84
"8049","RGDP",1,"052",2013 Q3,0.3,1.6,1.3
"8050","RGDP",1,"052",2013 Q4,0.3,1.68,1.38
"8051","RGDP",1,"052",2014 Q1,0.3,2.87,2.57
"8052","RGDP",1,"052",2014 Q2,1.1,2.04,0.94
"8053","RGDP",1,"052",2014 Q3,1.1,2.35,1.25
"8054","RGDP",1,"052",2014 Q4,1.6,2.7,1.1
"8055","RGDP",1,"052",2015 Q1,1.7,3.51,1.81
"8056","RGDP",1,"052",2015 Q2,0.8,4.03,3.23
"8057","RGDP",1,"052",2015 Q3,1.3,4.07,2.77
"8058","RGDP",1,"052",2015 Q4,2.3,4.17,1.87
"8059","RGDP",1,"052",2016 Q1,2.2,2.89,0.69
"8060","RGDP",1,"052",2016 Q2,1.5,3.26,1.76
"8061","RGDP",1,"052",2016 Q3,1.6,2.17,0.57
"8062","RGDP",1,"052",2016 Q4,1.4,2.22,0.82
"8063","RGDP",1,"052",2017 Q2,1,2.95,1.95
"8064","RGDP",1,"052",2017 Q4,1.6,3.79,2.19
"8065","RGDP",1,"052",2018 Q1,1.7,3.57,1.87
"8066","RGDP",1,"052",2018 Q2,1.9,3.61,1.71
"8067","RGDP",1,"054",1999 Q4,2.5,4.95,2.45
"8068","RGDP",1,"054",2000 Q1,3,6.14,3.14
"8069","RGDP",1,"054",2000 Q2,2.7,5.54,2.84
"8070","RGDP",1,"054",2000 Q3,3.5,5.04,1.54
"8071","RGDP",1,"054",2001 Q1,3.8,7.22,3.42
"8072","RGDP",1,"054",2001 Q2,3.5,6.97,3.47
"8073","RGDP",1,"054",2001 Q3,2.7,6.62,3.92
"8074","RGDP",1,"054",2001 Q4,2.7,6.42,3.72
"8075","RGDP",1,"054",2002 Q1,2.3,2.78,0.48
"8076","RGDP",1,"054",2002 Q2,1.5,3.52,2.02
"8077","RGDP",1,"054",2002 Q3,1.2,4.06,2.86
"8078","RGDP",1,"054",2002 Q4,2.2,3.28,1.08
"8079","RGDP",1,"054",2003 Q1,2.2,3.06,0.86
"8080","RGDP",1,"054",2003 Q2,0.7,2.21,1.51
"8081","RGDP",1,"054",2003 Q3,1.4,2.8,1.4
"8082","RGDP",1,"054",2003 Q4,1.5,3.11,1.61
"8083","RGDP",1,"054",2004 Q1,2,4.05,2.05
"8084","RGDP",1,"054",2004 Q2,1.5,4.92,3.42
"8085","RGDP",1,"054",2004 Q3,2,3.76,1.76
"8086","RGDP",1,"054",2004 Q4,1.9,4,2.1
"8087","RGDP",1,"054",2005 Q1,2.5,2.95,0.45
"8088","RGDP",1,"054",2005 Q2,2,3.82,1.82
"8089","RGDP",1,"054",2005 Q3,1.9,3.57,1.67
"8090","RGDP",1,"054",2005 Q4,2.3,3.69,1.39
"8091","RGDP",1,"054",2006 Q1,2.2,5.41,3.21
"8092","RGDP",1,"054",2006 Q2,1.8,4.64,2.84
"8093","RGDP",1,"054",2006 Q3,2,5.07,3.07
"8094","RGDP",1,"054",2006 Q4,2.2,5.37,3.17
"8095","RGDP",1,"054",2007 Q1,1.7,6.33,4.63
"8096","RGDP",1,"054",2007 Q2,1.7,5.74,4.04
"8097","RGDP",1,"054",2007 Q3,1.8,5.78,3.98
"8098","RGDP",1,"054",2007 Q4,2.3,5.27,2.97
"8099","RGDP",1,"054",2008 Q1,1.7,3.93,2.23
"8100","RGDP",1,"054",2008 Q2,1.9,4.08,2.18
"8101","RGDP",1,"054",2008 Q3,1.4,2.85,1.45
"8102","RGDP",1,"054",2008 Q4,1.9,-0.14,-2.04
"8103","RGDP",1,"054",2009 Q1,0.7,-3.42,-4.12
"8104","RGDP",1,"054",2009 Q2,0,-4.32,-4.32
"8105","RGDP",1,"054",2009 Q4,-1.8,-0.66,1.14
"8106","RGDP",1,"054",2010 Q1,-0.3,1.65,1.95
"8107","RGDP",1,"054",2010 Q2,1,3.09,2.09
"8108","RGDP",1,"054",2010 Q3,1.1,3.25,2.15
"8109","RGDP",1,"054",2010 Q4,1.3,3.02,1.72
"8110","RGDP",1,"054",2011 Q1,1.4,4.16,2.76
"8111","RGDP",1,"054",2011 Q2,2.1,3.11,1.01
"8112","RGDP",1,"054",2011 Q4,1.7,1.33,-0.37
"8113","RGDP",1,"054",2012 Q1,2,1.19,-0.81
"8114","RGDP",1,"054",2012 Q2,0.5,0.04,-0.46
"8115","RGDP",1,"054",2012 Q3,0.4,0.24,-0.16
"8116","RGDP",1,"054",2012 Q4,0.1,0.09,-0.01
"8117","RGDP",1,"054",2013 Q1,0.1,-0.48,-0.58
"8118","RGDP",1,"054",2013 Q4,0.4,1.68,1.28
"8119","RGDP",1,"054",2014 Q1,0.6,2.87,2.27
"8120","RGDP",1,"054",2014 Q2,0.4,2.04,1.64
"8121","RGDP",1,"054",2015 Q2,1.3,4.03,2.73
"8122","RGDP",1,"054",2015 Q3,1.3,4.07,2.77
"8123","RGDP",1,"054",2015 Q4,1.4,4.17,2.77
"8124","RGDP",1,"054",2016 Q1,1.6,2.89,1.29
"8125","RGDP",1,"054",2016 Q2,1.7,3.26,1.56
"8126","RGDP",1,"054",2016 Q3,1.9,2.17,0.27
"8127","RGDP",1,"054",2016 Q4,1.5,2.22,0.72
"8128","RGDP",1,"054",2017 Q1,1.3,3.35,2.05
"8129","RGDP",1,"054",2017 Q2,1.4,2.95,1.55
"8130","RGDP",1,"054",2017 Q3,1.6,3.93,2.33
"8131","RGDP",1,"054",2017 Q4,1.6,3.79,2.19
"8132","RGDP",1,"056",1999 Q3,1.9,4.53,2.63
"8133","RGDP",1,"056",1999 Q4,2.2,4.95,2.75
"8134","RGDP",1,"056",2000 Q1,2.3,6.14,3.84
"8135","RGDP",1,"056",2000 Q4,2.9,4.47,1.57
"8136","RGDP",1,"056",2001 Q1,3.4,7.22,3.82
"8137","RGDP",1,"056",2001 Q2,3,6.97,3.97
"8138","RGDP",1,"056",2001 Q3,2.8,6.62,3.82
"8139","RGDP",1,"056",2001 Q4,2.5,6.42,3.92
"8140","RGDP",1,"056",2002 Q1,2.3,2.78,0.48
"8141","RGDP",1,"056",2002 Q3,1.9,4.06,2.16
"8142","RGDP",1,"056",2002 Q4,2.6,3.28,0.68
"8143","RGDP",1,"056",2003 Q1,3.2,3.06,-0.14
"8144","RGDP",1,"056",2003 Q2,2,2.21,0.21
"8145","RGDP",1,"056",2003 Q3,1.5,2.8,1.3
"8146","RGDP",1,"056",2003 Q4,1.2,3.11,1.91
"8147","RGDP",1,"056",2004 Q1,1.2,4.05,2.85
"8148","RGDP",1,"056",2004 Q2,1.3,4.92,3.62
"8149","RGDP",1,"056",2004 Q3,1.6,3.76,2.16
"8150","RGDP",1,"056",2004 Q4,1.7,4,2.3
"8151","RGDP",1,"056",2005 Q1,1.9,2.95,1.05
"8152","RGDP",1,"056",2005 Q2,1.9,3.82,1.92
"8153","RGDP",1,"056",2005 Q3,1.6,3.57,1.97
"8154","RGDP",1,"056",2005 Q4,1.8,3.69,1.89
"8155","RGDP",1,"056",2006 Q2,1.9,4.64,2.74
"8156","RGDP",1,"056",2006 Q3,1.9,5.07,3.17
"8157","RGDP",1,"056",2006 Q4,2.1,5.37,3.27
"8158","RGDP",1,"056",2007 Q1,2.2,6.33,4.13
"8159","RGDP",1,"056",2007 Q2,1.9,5.74,3.84
"8160","RGDP",1,"056",2007 Q3,1.9,5.78,3.88
